Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL1041,Ajay Rathod,Bengaluru,Whitefield,12.9698,77.7499,Onions,12.68,2.6,50,Yes,4,ajay.rathod94@yahoo.in,8960590284
SELL1042,Nitin Naik,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,51.95,2.7,109,Yes,1,nitin.naik85@outlook.com,9997314497
SELL1043,Nitin Joshi,Jaipur,Malviya Nagar,26.85,75.815,Garlic,21.82,3.6,11,Yes,1,nitin.joshi94@gmail.com,7596157294
SELL1044,Shivam Patil,Chennai,T. Nagar,13.0418,80.2332,Potatoes,33.56,4.8,33,No,4,shivam.patil78@outlook.com,7147392132
SELL1045,Santosh Thakur,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,42.22,4.3,320,No,1,santosh.thakur90@yahoo.in,7421613899
SELL1046,Kiran Bhosale,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,45.03,3.7,292,Yes,4,kiran.bhosale30@yahoo.in,7591379569
SELL1047,Rajesh Sawant,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,20.4,2.7,90,No,4,rajesh.sawant79@outlook.com,7216117281
SELL1048,Santosh Joshi,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,50.74,4.6,431,No,1,santosh.joshi90@outlook.com,9297467224
SELL1049,Ajay Rathod,Surat,Adajan,21.1702,72.8311,Tomatoes,16.87,4.1,217,No,2,ajay.rathod40@yahoo.in,7578832320
SELL1050,Shivam Rathod,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,29.57,4.3,167,No,3,shivam.rathod65@yahoo.in,8406777559
SELL1051,Rajesh More,Chennai,T. Nagar,13.0418,80.2332,Garlic,31.2,3.5,398,No,4,rajesh.more88@gmail.com,7630101114
SELL1052,Ganesh Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Onions,54.4,3.6,176,No,4,ganesh.gaikwad34@gmail.com,7949424634
SELL1053,Prakash Rane,Indore,Vijay Nagar,22.75,75.892,Ginger,47.88,3.6,377,Yes,0,prakash.rane78@yahoo.in,8742901329
SELL1054,Dinesh Patil,Nagpur,Dharampeth,21.1458,79.0882,Onions,14.26,2.9,178,Yes,0,dinesh.patil78@outlook.com,7864548931
SELL1055,Shivam Salunkhe,Bengaluru,Whitefield,12.9698,77.7499,Garlic,11.97,3.7,161,Yes,4,shivam.salunkhe16@gmail.com,9998655146
SELL1056,Anil Shinde,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,30.98,3.8,269,Yes,0,anil.shinde61@outlook.com,7572669632
SELL1057,Nitin Naik,Shimla,Mall Road,31.1048,77.1734,Ginger,32.98,3.7,308,No,1,nitin.naik96@outlook.com,7173580206
SELL1058,Ashok Sharma,Patna,Boring Road,25.6127,85.1582,Green Chillies,13.07,3.5,39,Yes,3,ashok.sharma25@yahoo.in,9702674716
SELL1059,Sunil Kulkarni,Jaipur,Malviya Nagar,26.85,75.815,Onions,18.99,2.5,368,Yes,1,sunil.kulkarni40@outlook.com,7369462694
SELL1060,Ramesh Bhosale,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,37.01,3.8,286,Yes,4,ramesh.bhosale31@outlook.com,8598927481
SELL1061,Ajay Rathod,Delhi,Karol Bagh,28.6518,77.1905,Onions,16.92,4.0,221,Yes,1,ajay.rathod65@outlook.com,8840506901
SELL1062,Anil Rathod,Nagpur,Dharampeth,21.1458,79.0882,Potatoes,29.5,3.2,421,Yes,0,anil.rathod57@gmail.com,8356483552
SELL1063,Deepak Thakur,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,24.2,4.3,244,No,2,deepak.thakur97@yahoo.in,9144400350
SELL1064,Suresh Thakur,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,54.62,2.6,82,No,0,suresh.thakur44@outlook.com,8625573288
SELL1065,Ganesh Rathod,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,13.44,3.3,47,No,3,ganesh.rathod67@gmail.com,7657229434
SELL1066,Prakash Deshmukh,Patna,Boring Road,25.6127,85.1582,Potatoes,13.7,5.0,273,Yes,3,prakash.deshmukh17@outlook.com,7548585681
SELL1067,Ravi Pawar,Indore,Vijay Nagar,22.75,75.892,Green Chillies,20.01,4.7,366,Yes,0,ravi.pawar93@outlook.com,8719366278
SELL1068,Ganesh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,14.59,4.6,92,Yes,0,ganesh.joshi82@yahoo.in,8160229338
SELL1069,Mahesh More,Ranchi,Lalpur,23.3619,85.338,Potatoes,42.77,3.8,149,Yes,3,mahesh.more87@yahoo.in,7277061489
SELL1070,Prakash More,Shimla,Mall Road,31.1048,77.1734,Tomatoes,37.6,4.7,25,Yes,1,prakash.more13@gmail.com,8122795490
SELL1071,Dinesh Naik,Patna,Boring Road,25.6127,85.1582,Garlic,52.45,2.7,49,No,3,dinesh.naik88@yahoo.in,8609122857
SELL1072,Rajesh Kulkarni,Pune,Shivaji Nagar,18.53,73.8526,Ginger,45.16,3.3,390,No,2,rajesh.kulkarni10@gmail.com,8827334643
SELL1073,Arvind Chavan,Chandigarh,Sector 17,30.741,76.7682,Onions,35.65,2.9,73,Yes,1,arvind.chavan57@yahoo.in,8834292737
SELL1074,Mahesh Deshmukh,Surat,Adajan,21.1702,72.8311,Tomatoes,45.28,5.0,2,Yes,2,mahesh.deshmukh39@yahoo.in,9207370135
SELL1075,Deepak Jadhav,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,23.06,4.3,424,No,0,deepak.jadhav17@outlook.com,9823755970
SELL1076,Mahesh Bhosale,Mumbai,Andheri,19.1197,72.8468,Onions,52.72,4.2,334,No,2,mahesh.bhosale63@yahoo.in,9181904882
SELL1077,Vijay Patil,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,23.66,4.0,7,No,1,vijay.patil47@outlook.com,7139536889
SELL1078,Amit Kulkarni,Patna,Boring Road,25.6127,85.1582,Ginger,20.65,3.6,236,Yes,3,amit.kulkarni17@gmail.com,9580190112
SELL1079,Dinesh Kamble,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,36.36,2.9,461,No,0,dinesh.kamble51@outlook.com,8392719380
SELL1080,Deepak Salunkhe,Chandigarh,Sector 17,30.741,76.7682,Ginger,32.09,4.8,238,Yes,1,deepak.salunkhe64@outlook.com,7933933916
SELL1081,Ajay Chavan,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,31.54,2.9,287,No,2,ajay.chavan22@outlook.com,8747517893
SELL1082,Mahesh Sharma,Mumbai,Andheri,19.1197,72.8468,Onions,51.46,3.5,398,Yes,2,mahesh.sharma38@gmail.com,9337905919
SELL1083,Ramesh Gaikwad,Jaipur,Malviya Nagar,26.85,75.815,Onions,25.22,3.3,409,Yes,1,ramesh.gaikwad70@gmail.com,7195009297
SELL1084,Amit Kulkarni,Chandigarh,Sector 17,30.741,76.7682,Ginger,37.82,4.5,211,Yes,1,amit.kulkarni23@yahoo.in,8296397598
SELL1085,Rajesh More,Ranchi,Lalpur,23.3619,85.338,Potatoes,20.32,5.0,209,No,3,rajesh.more96@gmail.com,7331981739
SELL1086,Vijay More,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,46.62,4.8,445,Yes,4,vijay.more70@yahoo.in,8182693342
SELL1087,Rajesh Rane,Surat,Adajan,21.1702,72.8311,Green Chillies,57.12,3.8,214,No,2,rajesh.rane28@yahoo.in,8570780750
SELL1088,Anil Rane,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,22.97,2.8,372,Yes,4,anil.rane40@gmail.com,7397039545
SELL1089,Ramesh Kamble,Shimla,Mall Road,31.1048,77.1734,Potatoes,49.36,3.7,277,No,1,ramesh.kamble69@outlook.com,9117132832
SELL1090,Prakash Jadhav,Shimla,Mall Road,31.1048,77.1734,Potatoes,50.97,2.7,137,No,1,prakash.jadhav69@yahoo.in,7689472752
SELL1091,Shivam Thakur,Kolkata,Salt Lake,22.5867,88.4173,Garlic,55.81,3.0,49,Yes,3,shivam.thakur70@outlook.com,7669135276
SELL1092,Shivam Yadav,Mumbai,Andheri,19.1197,72.8468,Onions,36.14,4.2,476,No,2,shivam.yadav15@gmail.com,9959943854
SELL1093,Mahesh Patil,Ranchi,Lalpur,23.3619,85.338,Onions,55.63,3.8,438,No,3,mahesh.patil72@outlook.com,9752472566
SELL1094,Anil Gaikwad,Guwahati,Dispur,26.1445,91.7362,Potatoes,35.07,4.8,287,No,3,anil.gaikwad38@yahoo.in,8398706229
SELL1095,Shivam Rathod,Chennai,T. Nagar,13.0418,80.2332,Potatoes,36.29,2.8,432,Yes,4,shivam.rathod72@yahoo.in,8178325415
SELL1096,Arvind Sharma,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,10.99,4.7,328,No,1,arvind.sharma58@yahoo.in,9101976269
SELL1097,Deepak Kamble,Chandigarh,Sector 17,30.741,76.7682,Ginger,15.99,4.5,359,No,1,deepak.kamble16@outlook.com,9784751744
SELL1098,Ravi Salunkhe,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,49.88,3.5,420,Yes,0,ravi.salunkhe98@yahoo.in,8330220032
SELL1099,Vijay Sawant,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,27.72,4.3,374,No,2,vijay.sawant90@outlook.com,7878530131
SELL1100,Anil Patil,Patna,Boring Road,25.6127,85.1582,Onions,57.77,3.2,198,Yes,3,anil.patil69@outlook.com,7710133616
SELL1101,Ajay More,Indore,Vijay Nagar,22.75,75.892,Tomatoes,14.28,3.6,8,No,0,ajay.more17@outlook.com,8633865783
SELL1102,Vijay Kulkarni,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,45.23,3.1,464,Yes,0,vijay.kulkarni91@yahoo.in,9529290071
SELL1103,Vijay Pawar,Jaipur,Malviya Nagar,26.85,75.815,Garlic,48.27,4.8,390,No,1,vijay.pawar68@gmail.com,7794255872
SELL1104,Sunil More,Surat,Adajan,21.1702,72.8311,Ginger,59.37,3.9,243,Yes,2,sunil.more26@gmail.com,9198402440
SELL1105,Santosh Shinde,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,31.36,3.6,112,No,2,santosh.shinde39@gmail.com,8334933948
SELL1106,Kiran Rane,Shimla,Mall Road,31.1048,77.1734,Onions,13.98,4.0,47,Yes,1,kiran.rane69@gmail.com,8646435540
SELL1107,Ajay Gaikwad,Ranchi,Lalpur,23.3619,85.338,Green Chillies,13.6,4.2,337,Yes,3,ajay.gaikwad54@outlook.com,9292912586
SELL1108,Sunil Yadav,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,56.55,2.6,65,Yes,1,sunil.yadav93@yahoo.in,7628876317
SELL1109,Amit Gaikwad,Bhopal,TT Nagar,23.2333,77.4333,Garlic,36.55,4.7,458,Yes,0,amit.gaikwad74@outlook.com,8574374334
SELL1110,Ajay Salunkhe,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,16.64,3.8,346,No,1,ajay.salunkhe51@outlook.com,9524540924
SELL1111,Prakash Rane,Patna,Boring Road,25.6127,85.1582,Tomatoes,46.97,4.3,264,No,3,prakash.rane43@yahoo.in,7889056333
SELL1112,Rajesh Shinde,Kolkata,Salt Lake,22.5867,88.4173,Garlic,45.37,3.3,483,No,3,rajesh.shinde66@outlook.com,7931331384
SELL1113,Amit Patil,Patna,Boring Road,25.6127,85.1582,Potatoes,56.25,4.3,79,No,3,amit.patil47@gmail.com,9654761545
SELL1114,Santosh Rathod,Indore,Vijay Nagar,22.75,75.892,Green Chillies,27.72,3.3,499,Yes,0,santosh.rathod44@outlook.com,8780470508
SELL1115,Sunil Rane,Shimla,Mall Road,31.1048,77.1734,Ginger,58.84,4.2,84,No,1,sunil.rane13@gmail.com,7465068498
SELL1116,Deepak Shinde,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,24.43,2.6,259,No,4,deepak.shinde60@yahoo.in,8179899162
SELL1117,Suresh Rane,Delhi,Karol Bagh,28.6518,77.1905,Garlic,34.12,4.0,176,No,1,suresh.rane19@gmail.com,7855033966
SELL1118,Suresh Jadhav,Shimla,Mall Road,31.1048,77.1734,Ginger,57.71,2.8,73,Yes,1,suresh.jadhav97@outlook.com,7189289342
SELL1119,Shivam Chavan,Shimla,Mall Road,31.1048,77.1734,Tomatoes,29.61,3.5,484,No,1,shivam.chavan21@outlook.com,7280623268
SELL1120,Kiran Gaikwad,Surat,Adajan,21.1702,72.8311,Ginger,30.91,4.7,71,Yes,2,kiran.gaikwad83@outlook.com,8867800797
SELL1121,Kiran Patil,Guwahati,Dispur,26.1445,91.7362,Green Chillies,44.25,3.8,335,No,3,kiran.patil68@yahoo.in,9445914922
SELL1122,Vijay Rane,Chennai,T. Nagar,13.0418,80.2332,Onions,29.02,3.0,134,Yes,4,vijay.rane64@yahoo.in,8843989818
SELL1123,Anil Kulkarni,Kolkata,Salt Lake,22.5867,88.4173,Garlic,46.65,4.7,132,Yes,3,anil.kulkarni33@outlook.com,9143928859
SELL1124,Ashok Bhosale,Shimla,Mall Road,31.1048,77.1734,Onions,14.0,3.1,255,No,1,ashok.bhosale96@yahoo.in,8308198175
SELL1125,Suresh Thakur,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,48.14,3.8,59,No,1,suresh.thakur36@outlook.com,8537527858
SELL1126,Ravi Deshmukh,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,39.52,4.8,335,Yes,3,ravi.deshmukh89@yahoo.in,8936559962
SELL1127,Ganesh Gaikwad,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,18.71,2.7,140,Yes,1,ganesh.gaikwad50@gmail.com,9317658831
SELL1128,Dinesh More,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,57.7,4.6,137,Yes,0,dinesh.more43@yahoo.in,9479615727
SELL1129,Anil Kulkarni,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,29.89,4.9,419,No,1,anil.kulkarni72@gmail.com,8191262255
SELL1130,Vijay Naik,Mumbai,Andheri,19.1197,72.8468,Onions,45.37,3.3,178,Yes,2,vijay.naik13@outlook.com,7729744998
SELL1131,Amit Sharma,Mumbai,Andheri,19.1197,72.8468,Green Chillies,52.62,3.9,403,No,2,amit.sharma90@outlook.com,7721304255
SELL1132,Deepak Yadav,Pune,Shivaji Nagar,18.53,73.8526,Garlic,58.3,5.0,487,Yes,2,deepak.yadav15@gmail.com,8514349973
SELL1133,Ajay Thakur,Delhi,Karol Bagh,28.6518,77.1905,Onions,26.74,5.0,199,No,1,ajay.thakur11@outlook.com,8493378941
SELL1134,Sunil More,Mumbai,Andheri,19.1197,72.8468,Potatoes,44.61,4.5,492,Yes,2,sunil.more52@outlook.com,8283896341
SELL1135,Dinesh Chavan,Indore,Vijay Nagar,22.75,75.892,Onions,58.11,3.5,198,No,0,dinesh.chavan84@yahoo.in,8922338137
SELL1136,Ramesh Sharma,Indore,Vijay Nagar,22.75,75.892,Garlic,41.33,4.5,285,Yes,0,ramesh.sharma37@yahoo.in,9168636480
SELL1137,Ramesh Bhosale,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,17.12,3.9,107,Yes,4,ramesh.bhosale27@gmail.com,9331111072
SELL1138,Ganesh Shinde,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,15.68,2.6,177,Yes,2,ganesh.shinde96@outlook.com,7861141645
SELL1139,Amit Bhosale,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,11.31,4.2,253,Yes,1,amit.bhosale43@gmail.com,9562355326
SELL1140,Ajay Thakur,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,53.15,3.6,490,No,2,ajay.thakur61@yahoo.in,8144077235
SELL1141,Suresh Chavan,Ranchi,Lalpur,23.3619,85.338,Green Chillies,25.85,4.0,286,Yes,3,suresh.chavan63@gmail.com,9557079473
SELL1142,Santosh Rane,Indore,Vijay Nagar,22.75,75.892,Green Chillies,32.56,3.5,123,Yes,0,santosh.rane30@outlook.com,9124322653
SELL1143,Deepak Rathod,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,44.15,2.9,377,No,3,deepak.rathod77@gmail.com,9509678169
SELL1144,Amit Deshmukh,Ranchi,Lalpur,23.3619,85.338,Onions,30.27,4.8,350,Yes,3,amit.deshmukh71@outlook.com,7484730392
SELL1145,Ashok Chavan,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,35.51,3.2,282,Yes,0,ashok.chavan52@yahoo.in,8785481697
SELL1146,Ravi Jadhav,Mumbai,Andheri,19.1197,72.8468,Potatoes,39.21,2.7,351,No,2,ravi.jadhav88@outlook.com,7237240932
SELL1147,Mahesh Chavan,Chandigarh,Sector 17,30.741,76.7682,Ginger,23.09,4.7,245,Yes,1,mahesh.chavan84@outlook.com,9380182555
SELL1148,Prakash Jadhav,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,41.77,4.5,237,Yes,3,prakash.jadhav33@yahoo.in,7707107208
SELL1149,Nitin Joshi,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,19.09,4.1,283,No,4,nitin.joshi66@outlook.com,9110775581
SELL1150,Dinesh Rane,Chennai,T. Nagar,13.0418,80.2332,Ginger,53.59,3.1,358,No,4,dinesh.rane40@outlook.com,7943655001
SELL1151,Anil More,Ranchi,Lalpur,23.3619,85.338,Potatoes,30.33,4.8,412,Yes,3,anil.more99@yahoo.in,8450051451
SELL1152,Suresh Pawar,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,51.01,4.1,272,Yes,2,suresh.pawar42@outlook.com,7512643544
SELL1153,Deepak Kulkarni,Lucknow,Hazratganj,26.8505,80.9467,Garlic,33.37,3.0,188,Yes,1,deepak.kulkarni42@gmail.com,8964130948
SELL1154,Santosh Thakur,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,44.45,2.9,441,No,1,santosh.thakur14@yahoo.in,7539785948
SELL1155,Ramesh Thakur,Pune,Shivaji Nagar,18.53,73.8526,Garlic,40.87,4.2,379,Yes,2,ramesh.thakur98@gmail.com,7758555779
SELL1156,Ramesh Jadhav,Pune,Shivaji Nagar,18.53,73.8526,Garlic,25.74,4.6,155,Yes,2,ramesh.jadhav71@outlook.com,8624930042
SELL1157,Ganesh More,Guwahati,Dispur,26.1445,91.7362,Onions,34.96,3.0,397,Yes,3,ganesh.more16@yahoo.in,7594792121
SELL1158,Ashok Sharma,Guwahati,Dispur,26.1445,91.7362,Potatoes,49.92,4.2,59,No,3,ashok.sharma63@yahoo.in,7669475150
SELL1159,Nitin Patil,Mumbai,Andheri,19.1197,72.8468,Green Chillies,37.75,3.4,83,No,2,nitin.patil54@yahoo.in,7204660182
SELL1160,Prakash Joshi,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,30.1,4.9,14,No,4,prakash.joshi53@gmail.com,9164608089
SELL1161,Ashok More,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,15.05,3.6,351,No,0,ashok.more65@yahoo.in,9181328490
SELL1162,Arvind Rane,Surat,Adajan,21.1702,72.8311,Onions,57.72,2.9,365,Yes,2,arvind.rane36@yahoo.in,8819952893
SELL1163,Ajay Bhosale,Surat,Adajan,21.1702,72.8311,Green Chillies,24.07,2.6,319,Yes,2,ajay.bhosale62@gmail.com,9491794673
SELL1164,Ganesh Sharma,Guwahati,Dispur,26.1445,91.7362,Potatoes,20.74,4.9,490,Yes,3,ganesh.sharma43@yahoo.in,8987286096
SELL1165,Dinesh Kamble,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,31.84,4.2,465,Yes,4,dinesh.kamble96@yahoo.in,7904803513
SELL1166,Ganesh Thakur,Patna,Boring Road,25.6127,85.1582,Ginger,10.56,3.8,225,No,3,ganesh.thakur19@gmail.com,8341276047
SELL1167,Rajesh Patil,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,46.41,2.8,173,No,4,rajesh.patil41@outlook.com,9574464304
SELL1168,Ajay Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Onions,59.59,4.5,216,No,3,ajay.gaikwad42@yahoo.in,9880102903
SELL1169,Mahesh Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,49.79,4.1,218,Yes,3,mahesh.jadhav22@outlook.com,9694426144
SELL1170,Suresh Patil,Pune,Shivaji Nagar,18.53,73.8526,Ginger,34.9,3.1,165,No,2,suresh.patil75@outlook.com,8228299874
SELL1171,Suresh Thakur,Lucknow,Hazratganj,26.8505,80.9467,Ginger,15.15,3.3,342,No,1,suresh.thakur94@yahoo.in,9900123408
SELL1172,Deepak Joshi,Patna,Boring Road,25.6127,85.1582,Onions,34.4,4.3,431,Yes,3,deepak.joshi20@outlook.com,7878323138
SELL1173,Ajay Patil,Indore,Vijay Nagar,22.75,75.892,Green Chillies,33.52,3.3,101,Yes,0,ajay.patil64@outlook.com,8893649350
SELL1174,Sunil Sawant,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,45.54,3.8,121,No,1,sunil.sawant99@yahoo.in,7706029567
SELL1175,Vijay Shinde,Bengaluru,Whitefield,12.9698,77.7499,Ginger,56.15,3.9,369,Yes,4,vijay.shinde42@yahoo.in,7954568926
SELL1176,Amit More,Chandigarh,Sector 17,30.741,76.7682,Garlic,23.51,2.9,116,No,1,amit.more80@yahoo.in,9614123961
SELL1177,Prakash Thakur,Ranchi,Lalpur,23.3619,85.338,Green Chillies,38.55,3.7,340,No,3,prakash.thakur42@gmail.com,9667324959
SELL1178,Vijay Kamble,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.7,353,No,0,vijay.kamble61@gmail.com,9875449283
SELL1179,Kiran Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,20.76,3.4,9,Yes,4,kiran.gaikwad70@gmail.com,9372238483
SELL1180,Arvind Yadav,Surat,Adajan,21.1702,72.8311,Potatoes,29.13,2.5,239,No,2,arvind.yadav39@yahoo.in,7528563700
SELL1181,Vijay Yadav,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,33.7,2.6,478,Yes,1,vijay.yadav13@gmail.com,9980636702
SELL1182,Anil More,Patna,Boring Road,25.6127,85.1582,Tomatoes,12.77,2.8,191,Yes,3,anil.more72@outlook.com,9813305083
SELL1183,Amit Sawant,Pune,Shivaji Nagar,18.53,73.8526,Onions,54.21,2.9,352,No,2,amit.sawant33@gmail.com,9150091545
SELL1184,Ajay Bhosale,Jaipur,Malviya Nagar,26.85,75.815,Garlic,58.03,2.6,184,No,1,ajay.bhosale35@yahoo.in,8378569240
SELL1185,Vijay Jadhav,Jaipur,Malviya Nagar,26.85,75.815,Garlic,11.41,2.6,297,Yes,1,vijay.jadhav13@yahoo.in,9512580164
SELL1186,Kiran Kulkarni,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,55.37,4.8,42,Yes,1,kiran.kulkarni15@gmail.com,7431318956
SELL1187,Vijay Jadhav,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,37.56,3.3,89,Yes,1,vijay.jadhav19@gmail.com,7829099241
SELL1188,Amit Kamble,Chennai,T. Nagar,13.0418,80.2332,Onions,37.92,2.7,100,No,4,amit.kamble68@yahoo.in,9739978861
SELL1189,Santosh Kulkarni,Patna,Boring Road,25.6127,85.1582,Onions,53.58,3.6,386,No,3,santosh.kulkarni22@outlook.com,8573071721
SELL1190,Anil Pawar,Bhopal,TT Nagar,23.2333,77.4333,Onions,13.15,2.9,465,Yes,0,anil.pawar85@gmail.com,9713832469
SELL1191,Deepak Bhosale,Chandigarh,Sector 17,30.741,76.7682,Garlic,18.25,3.2,489,No,1,deepak.bhosale35@yahoo.in,7672594472
SELL1192,Amit Patil,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,10.57,4.2,394,No,0,amit.patil90@yahoo.in,9898132240
SELL1193,Rajesh Bhosale,Ahmedabad,Navrangpura,23.0415,72.56,Onions,58.71,3.6,54,Yes,2,rajesh.bhosale11@gmail.com,7659417679
SELL1194,Mahesh Bhosale,Bhopal,TT Nagar,23.2333,77.4333,Ginger,48.2,3.7,220,No,0,mahesh.bhosale44@outlook.com,9505518603
SELL1195,Dinesh Chavan,Indore,Vijay Nagar,22.75,75.892,Onions,36.71,4.4,476,Yes,0,dinesh.chavan79@yahoo.in,7453940092
SELL1196,Dinesh Chavan,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,48.81,3.8,239,No,1,dinesh.chavan19@outlook.com,7146338962
SELL1197,Santosh Sharma,Kolkata,Salt Lake,22.5867,88.4173,Garlic,29.94,3.7,244,No,3,santosh.sharma70@gmail.com,7418287810
SELL1198,Prakash Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,27.81,3.4,369,No,4,prakash.sharma79@gmail.com,8449380238
SELL1199,Ganesh Salunkhe,Ranchi,Lalpur,23.3619,85.338,Onions,47.62,3.1,479,Yes,3,ganesh.salunkhe54@yahoo.in,9140293056
SELL1200,Ashok Kulkarni,Bhopal,TT Nagar,23.2333,77.4333,Onions,22.56,4.6,387,Yes,0,ashok.kulkarni97@yahoo.in,7468747347
SELL1201,Mahesh Sharma,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,50.55,2.9,234,Yes,0,mahesh.sharma24@yahoo.in,9570288869
SELL1202,Santosh Bhosale,Chennai,T. Nagar,13.0418,80.2332,Onions,20.32,4.8,43,Yes,4,santosh.bhosale89@gmail.com,7626484040
SELL1203,Prakash Patil,Shimla,Mall Road,31.1048,77.1734,Ginger,31.72,4.0,71,No,1,prakash.patil38@gmail.com,8578487724
SELL1204,Ravi Sawant,Guwahati,Dispur,26.1445,91.7362,Green Chillies,18.56,4.1,493,No,3,ravi.sawant42@yahoo.in,9204957832
SELL1205,Santosh Salunkhe,Surat,Adajan,21.1702,72.8311,Garlic,10.36,3.7,22,Yes,2,santosh.salunkhe49@yahoo.in,7376303040
SELL1206,Santosh Naik,Lucknow,Hazratganj,26.8505,80.9467,Garlic,19.1,4.6,233,Yes,1,santosh.naik43@gmail.com,9448666299
SELL1207,Kiran Rane,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,21.94,3.1,179,No,0,kiran.rane87@outlook.com,8897407538
SELL1208,Kiran Rane,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,47.8,4.7,51,Yes,4,kiran.rane56@yahoo.in,8842608484
SELL1209,Santosh Naik,Lucknow,Hazratganj,26.8505,80.9467,Garlic,56.44,3.0,234,Yes,1,santosh.naik47@yahoo.in,8554864556
SELL1210,Dinesh Sawant,Guwahati,Dispur,26.1445,91.7362,Ginger,51.51,4.1,83,Yes,3,dinesh.sawant84@yahoo.in,7447431076
SELL1211,Vijay Gaikwad,Ranchi,Lalpur,23.3619,85.338,Onions,11.03,4.6,416,Yes,3,vijay.gaikwad57@outlook.com,9120861610
SELL1212,Nitin Gaikwad,Surat,Adajan,21.1702,72.8311,Tomatoes,15.92,3.2,61,No,2,nitin.gaikwad14@yahoo.in,9103559831
SELL1213,Ramesh Gaikwad,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,26.8,3.9,176,No,4,ramesh.gaikwad20@outlook.com,8575159741
SELL1214,Prakash Shinde,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,51.15,4.0,267,No,4,prakash.shinde15@outlook.com,8747762767
SELL1215,Rajesh Pawar,Patna,Boring Road,25.6127,85.1582,Green Chillies,31.79,2.8,6,Yes,3,rajesh.pawar97@yahoo.in,9581047981
SELL1216,Vijay Salunkhe,Surat,Adajan,21.1702,72.8311,Ginger,18.78,4.2,406,No,2,vijay.salunkhe15@gmail.com,9435836142
